temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
15.18,09-05-12 14:00,202,wind,11.78,09-05-12 4:00,0.77,3.06,1008.41,09-05-12 4:00,15.18,rain,8.14,0.92,09-05-12 14:00,14.27,15.18,4,08-05-12 23:00,09-05-12 19:37,14.27,10.78,15.18,09-05-12 4:18,09-05-12 14:00,09-05-12 11:00,Mostly cloudy throughout the day and breezy overnight.,09-05-12 20:00,10.78,09-05-12 14:00,09-05-12 20:00,0.62
11.8,22-01-12 14:00,274,partly-cloudy-night,2.65,22-01-12 3:00,0.37,5.93,1014.29,22-01-12 4:00,11.8,rain,13.15,0.68,22-01-12 14:00,2,11.8,1,22-01-12 0:00,22-01-12 16:31,4.86,6,11.8,22-01-12 7:54,22-01-12 14:00,22-01-12 10:00,Partly cloudy throughout the day.,23-01-12 7:00,2.14,22-01-12 14:00,23-01-12 7:00,0.98
21.48,22-08-12 15:00,248,partly-cloudy-day,11.88,22-08-12 5:00,0.34,4.6,1017.28,22-08-12 5:00,21.48,rain,12.87,0.72,22-08-12 15:00,12.96,21.48,4,21-08-12 23:00,22-08-12 19:10,12.96,13.16,21.48,22-08-12 4:59,22-08-12 15:00,22-08-12 12:00,Partly cloudy until evening.,23-08-12 5:00,13.16,22-08-12 15:00,23-08-12 5:00,0.17
12.41,21-10-12 12:00,41,fog,10.32,21-10-12 6:00,0.69,3.37,1018.09,21-10-12 6:00,12.41,rain,9.22,0.94,21-10-12 12:00,11.6,12.41,1,20-10-12 23:00,21-10-12 16:55,11.6,10.19,12.41,21-10-12 6:36,21-10-12 12:00,21-10-12 9:00,Foggy overnight.,21-10-12 19:00,10.19,21-10-12 12:00,21-10-12 19:00,0.22
18.26,15-07-12 16:00,272,partly-cloudy-day,9.03,15-07-12 4:00,0.39,3.45,1015.16,15-07-12 4:00,18.26,rain,11.97,0.69,15-07-12 16:00,13.05,18.26,6,14-07-12 23:00,15-07-12 20:12,13.05,12.44,18.26,15-07-12 4:02,15-07-12 16:00,15-07-12 12:00,Partly cloudy throughout the day.,16-07-12 2:00,12.44,15-07-12 16:00,16-07-12 2:00,0.88
9.19,05-11-12 13:00,338,partly-cloudy-day,3.37,05-11-12 0:00,0.41,2.09,1006.26,05-11-12 23:00,7.08,rain,9.08,0.83,05-11-12 15:00,-1.72,7.08,1,05-11-12 0:00,05-11-12 16:27,0.92,2.94,9.19,05-11-12 7:02,05-11-12 13:00,05-11-12 9:00,Partly cloudy until evening.,06-11-12 6:00,2.62,05-11-12 15:00,06-11-12 6:00,0.7
19.08,21-06-12 12:00,168,wind,12.86,21-06-12 22:00,0.59,2.75,1006.07,21-06-12 22:00,19.08,rain,9.83,0.84,21-06-12 12:00,11.44,19.08,5,20-06-12 23:00,21-06-12 20:22,11.44,11.52,19.08,21-06-12 3:44,21-06-12 12:00,21-06-12 11:00,Mostly cloudy throughout the day and breezy overnight.,22-06-12 0:00,11.52,21-06-12 12:00,22-06-12 0:00,0.06
25.76,07-09-12 15:00,249,partly-cloudy-day,9.58,07-09-12 5:00,0.18,2.97,1024.47,07-09-12 5:00,25.76,rain,11.75,0.63,07-09-12 15:00,10.41,25.76,3,06-09-12 23:00,07-09-12 18:35,10.41,11.46,25.76,07-09-12 5:24,07-09-12 15:00,07-09-12 11:00,Partly cloudy until evening.,08-09-12 6:00,11.46,07-09-12 15:00,08-09-12 6:00,0.72
9.57,20-12-12 19:00,137,partly-cloudy-day,7.49,20-12-12 2:00,0.76,3.54,1002.52,20-12-12 0:00,7.93,rain,8.96,0.96,20-12-12 18:00,4.47,7.93,0,20-12-12 0:00,20-12-12 15:54,6.75,6.53,9.57,20-12-12 8:04,20-12-12 19:00,20-12-12 0:00,Mostly cloudy throughout the day.,21-12-12 3:00,2.82,20-12-12 18:00,21-12-12 3:00,0.26
12.11,25-02-12 15:00,310,partly-cloudy-day,3.28,25-02-12 23:00,0.51,2.18,1027.58,25-02-12 23:00,12.11,rain,12.83,0.67,25-02-12 15:00,1.82,12.11,2,25-02-12 0:00,25-02-12 17:33,3.26,6.97,12.11,25-02-12 6:57,25-02-12 15:00,25-02-12 12:00,Mostly cloudy until afternoon.,26-02-12 7:00,5.93,25-02-12 15:00,26-02-12 8:00,0.12
13.79,25-03-12 15:00,70,partly-cloudy-day,4.69,25-03-12 6:00,0.39,2.58,1033.5,25-03-12 7:00,13.79,rain,9,0.78,25-03-12 15:00,2.4,13.79,3,25-03-12 0:00,25-03-12 18:22,3.84,4.4,13.79,25-03-12 5:52,25-03-12 15:00,25-03-12 12:00,Partly cloudy until evening.,26-03-12 5:00,2.47,25-03-12 15:00,26-03-12 5:00,0.09
14.99,04-10-12 16:00,235,partly-cloudy-day,7.55,04-10-12 6:00,0.28,3.65,1008.02,04-10-12 6:00,14.99,rain,12.79,0.79,04-10-12 16:00,10.98,14.99,2,03-10-12 23:00,04-10-12 17:32,10.98,7.19,14.99,04-10-12 6:07,04-10-12 16:00,04-10-12 11:00,Partly cloudy throughout the day.,05-10-12 0:00,5.02,04-10-12 16:00,05-10-12 0:00,0.63
13.86,28-02-12 15:00,257,partly-cloudy-day,8.89,28-02-12 4:00,0.66,2.71,1023.97,28-02-12 4:00,13.86,rain,8.71,0.86,28-02-12 15:00,8.25,13.86,2,28-02-12 0:00,28-02-12 17:38,9.61,9.73,13.86,28-02-12 6:50,28-02-12 15:00,28-02-12 12:00,Mostly cloudy throughout the day.,29-02-12 5:00,8.12,28-02-12 15:00,28-02-12 23:00,0.21
12.03,08-03-12 14:00,275,partly-cloudy-day,1.64,08-03-12 7:00,0.29,3.54,1030.58,08-03-12 7:00,12.03,rain,12.96,0.68,08-03-12 14:00,4.48,12.03,2,08-03-12 0:00,08-03-12 17:54,6.74,3.26,12.03,08-03-12 6:30,08-03-12 14:00,08-03-12 11:00,Partly cloudy until evening.,09-03-12 4:00,-0.33,08-03-12 14:00,09-03-12 5:00,0.49
20.76,06-09-12 14:00,233,partly-cloudy-day,8.34,06-09-12 5:00,0.46,1.88,1028.3,06-09-12 5:00,20.76,rain,12.41,0.67,06-09-12 14:00,11.46,20.76,3,05-09-12 23:00,06-09-12 18:37,11.46,8.67,20.76,06-09-12 5:23,06-09-12 14:00,06-09-12 11:00,Mostly cloudy throughout the day.,07-09-12 5:00,8.67,06-09-12 14:00,07-09-12 5:00,0.69
6.41,13-01-12 14:00,328,partly-cloudy-day,1.34,13-01-12 23:00,0.16,1.61,1032.84,13-01-12 6:00,4.61,rain,11.83,0.83,13-01-12 17:00,-1.79,4.61,1,13-01-12 0:00,13-01-12 16:17,-1.79,1.2,6.41,13-01-12 8:02,13-01-12 14:00,13-01-12 11:00,Partly cloudy until evening.,14-01-12 8:00,0.08,13-01-12 17:00,14-01-12 8:00,0.64
8.66,09-12-12 13:00,271,partly-cloudy-day,3.43,09-12-12 0:00,0.53,5.44,1018.89,09-12-12 0:00,5.37,rain,13.33,0.8,09-12-12 15:00,-0.58,5.37,1,09-12-12 0:00,09-12-12 15:53,3.21,3.86,8.66,09-12-12 7:55,09-12-12 13:00,09-12-12 11:00,Mostly cloudy until evening.,10-12-12 8:00,0.49,09-12-12 15:00,10-12-12 6:00,0.86
15.77,18-05-12 12:00,105,partly-cloudy-day,8.52,18-05-12 4:00,0.46,2.19,1004.51,18-05-12 4:00,15.77,rain,11.52,0.77,18-05-12 12:00,11.84,15.77,5,17-05-12 23:00,18-05-12 19:51,11.84,9.11,15.77,18-05-12 4:05,18-05-12 12:00,18-05-12 11:00,Mostly cloudy throughout the day.,19-05-12 5:00,7.09,18-05-12 12:00,19-05-12 5:00,0.92
